0	0.000000	318.081008	8749.320001	0.999340	90.00
1	0.000000	-318.081008	8749.320001	0.999340	270.00
2	525.892014	0.000000	8739.291367	0.998194	0.00
3	-525.892014	0.000000	8739.291367	0.998194	180.00
4	524.448466	648.253955	8715.302440	0.995454	51.03
5	-524.448466	648.253955	8715.302440	0.995454	128.97
6	-524.448466	-648.253955	8715.302440	0.995454	231.03
7	524.448466	-648.253955	8715.302440	0.995454	308.97
8	0.000000	949.244414	8703.488442	0.994105	90.00
9	0.000000	-949.244414	8703.488442	0.994105	270.00
10	1069.621928	330.531353	8683.227163	0.991791	17.17
11	-1069.621928	330.531353	8683.227163	0.991791	162.83
12	-1069.621928	-330.531353	8683.227163	0.991791	197.17
13	1069.621928	-330.531353	8683.227163	0.991791	342.83
14	520.188119	1285.975753	8644.503843	0.987368	67.98
15	-520.188119	1285.975753	8644.503843	0.987368	112.02
16	-520.188119	-1285.975753	8644.503843	0.987368	247.98
17	520.188119	-1285.975753	8644.503843	0.987368	292.02
18	1063.575502	985.988715	8634.142078	0.986184	42.83
19	-1063.575502	985.988715	8634.142078	0.986184	137.17
20	-1063.575502	-985.988715	8634.142078	0.986184	222.83
21	1063.575502	-985.988715	8634.142078	0.986184	317.17
22	0.000000	1565.797356	8613.945359	0.983877	90.00
23	0.000000	-1565.797356	8613.945359	0.983877	270.00
24	1627.801516	0.000000	8602.443736	0.982564	0.00
25	-1627.801516	0.000000	8602.443736	0.982564	180.00
26	1623.046105	668.731772	8577.312817	0.979693	22.39
27	-1623.046105	668.731772	8577.312817	0.979693	157.61
28	-1623.046105	-668.731772	8577.312817	0.979693	202.39
29	1623.046105	-668.731772	8577.312817	0.979693	337.61
30	1051.784028	1625.095696	8538.418492	0.975251	57.09
31	-1051.784028	1625.095696	8538.418492	0.975251	122.91
32	-1051.784028	-1625.095696	8538.418492	0.975251	237.09
33	1051.784028	-1625.095696	8538.418492	0.975251	302.91
34	513.312586	1903.467749	8530.245995	0.974317	74.91
35	-513.312586	1903.467749	8530.245995	0.974317	105.09
36	-513.312586	-1903.467749	8530.245995	0.974317	254.91
37	513.312586	-1903.467749	8530.245995	0.974317	285.09
38	1609.026104	1325.910428	8503.221304	0.971231	39.49
39	-1609.026104	1325.910428	8503.221304	0.971231	140.51
40	-1609.026104	-1325.910428	8503.221304	0.971231	219.49
41	1609.026104	-1325.910428	8503.221304	0.971231	320.51
42	0.000000	2159.216724	8484.666119	0.969111	90.00
43	0.000000	-2159.216724	8484.666119	0.969111	270.00
44	2189.763367	338.337047	8470.079129	0.967445	8.78
45	-2189.763367	338.337047	8470.079129	0.967445	171.22
46	-2189.763367	-338.337047	8470.079129	0.967445	188.78
47	2189.763367	-338.337047	8470.079129	0.967445	351.22
48	2176.798628	1009.001654	8419.931081	0.961717	24.87
49	-2176.798628	1009.001654	8419.931081	0.961717	155.13
50	-2176.798628	-1009.001654	8419.931081	0.961717	204.87
51	2176.798628	-1009.001654	8419.931081	0.961717	335.13
52	1034.809800	2238.416699	8400.621130	0.959512	65.19
53	-1034.809800	2238.416699	8400.621130	0.959512	114.81
54	-1034.809800	-2238.416699	8400.621130	0.959512	245.19
55	1034.809800	-2238.416699	8400.621130	0.959512	294.81
56	1586.445705	1960.954734	8383.890658	0.957601	51.03
57	-1586.445705	1960.954734	8383.890658	0.957601	128.97
58	-1586.445705	-1960.954734	8383.890658	0.957601	231.03
59	1586.445705	-1960.954734	8383.890658	0.957601	308.97
60	504.129289	2492.552283	8377.637661	0.956887	78.57
61	-504.129289	2492.552283	8377.637661	0.956887	101.43
62	-504.129289	-2492.552283	8377.637661	0.956887	258.57
63	504.129289	-2492.552283	8377.637661	0.956887	281.43
64	2151.545322	1662.160172	8322.250435	0.950560	37.69
65	-2151.545322	1662.160172	8322.250435	0.950560	142.31
66	-2151.545322	-1662.160172	8322.250435	0.950560	217.69
67	2151.545322	-1662.160172	8322.250435	0.950560	322.31
68	0.000000	2722.589849	8321.014393	0.950419	90.00
69	0.000000	-2722.589849	8321.014393	0.950419	270.00
70	2753.703185	-0.000000	8310.769807	0.949249	0.00
71	-2753.703185	0.000000	8310.769807	0.949249	180.00
72	2745.416515	678.704288	8285.760355	0.946392	13.89
73	-2745.416515	678.704288	8285.760355	0.946392	166.11
74	-2745.416515	-678.704288	8285.760355	0.946392	193.89
75	2745.416515	-678.704288	8285.760355	0.946392	346.11
76	1013.405336	2818.435240	8226.858965	0.939665	70.22
77	-1013.405336	2818.435240	8226.858965	0.939665	109.78
78	-1013.405336	-2818.435240	8226.858965	0.939665	250.22
79	1013.405336	-2818.435240	8226.858965	0.939665	289.78
80	1556.372731	2565.043325	8224.963992	0.939448	58.75
81	-1556.372731	2565.043325	8224.963992	0.939448	121.25
82	-1556.372731	-2565.043325	8224.963992	0.939448	238.75
83	1556.372731	-2565.043325	8224.963992	0.939448	301.25
84	2720.998285	1345.335539	8212.065308	0.937975	26.31
85	-2720.998285	1345.335539	8212.065308	0.937975	153.69
86	-2720.998285	-1345.335539	8212.065308	0.937975	206.31
87	2720.998285	-1345.335539	8212.065308	0.937975	333.69
88	493.015757	3047.004946	8192.952602	0.935792	80.81
89	-493.015757	3047.004946	8192.952602	0.935792	99.19
90	-493.015757	-3047.004946	8192.952602	0.935792	260.81
91	493.015757	-3047.004946	8192.952602	0.935792	279.19
92	2115.260940	2287.780523	8181.901212	0.934530	47.24
93	-2115.260940	2287.780523	8181.901212	0.934530	132.76
94	-2115.260940	-2287.780523	8181.901212	0.934530	227.24
95	2115.260940	-2287.780523	8181.901212	0.934530	312.76
96	0.000000	3250.892163	8129.174383	0.928507	90.00
97	0.000000	-3250.892163	8129.174383	0.928507	270.00
98	3304.443822	340.376433	8100.405602	0.925221	5.88
99	-3304.443822	340.376433	8100.405602	0.925221	174.12
100	-3304.443822	-340.376433	8100.405602	0.925221	185.88
101	3304.443822	-340.376433	8100.405602	0.925221	354.12
102	2681.710173	1988.865642	8093.492449	0.924432	36.56
103	-2681.710173	1988.865642	8093.492449	0.924432	143.44
104	-2681.710173	-1988.865642	8093.492449	0.924432	216.56
105	2681.710173	-1988.865642	8093.492449	0.924432	323.44
106	3284.645050	1015.011141	8051.871540	0.919678	17.17
107	-3284.645050	1015.011141	8051.871540	0.919678	162.83
108	-3284.645050	-1015.011141	8051.871540	0.919678	197.17
109	3284.645050	-1015.011141	8051.871540	0.919678	342.83
110	1520.108005	3131.594711	8033.315768	0.917558	64.11
111	-1520.108005	3131.594711	8033.315768	0.917558	115.89
112	-1520.108005	-3131.594711	8033.315768	0.917558	244.11
113	1520.108005	-3131.594711	8033.315768	0.917558	295.89
114	988.428836	3359.854389	8024.098886	0.916506	73.61
115	-988.428836	3359.854389	8024.098886	0.916506	106.39
116	-988.428836	-3359.854389	8024.098886	0.916506	253.61
117	988.428836	-3359.854389	8024.098886	0.916506	286.39
118	2069.619600	2877.964328	8005.358958	0.914365	54.28
119	-2069.619600	2877.964328	8005.358958	0.914365	125.72
120	-2069.619600	-2877.964328	8005.358958	0.914365	234.28
121	2069.619600	-2877.964328	8005.358958	0.914365	305.72
122	480.381234	3562.703162	7982.991674	0.911810	82.32
123	-480.381234	3562.703162	7982.991674	0.911810	97.68
124	-480.381234	-3562.703162	7982.991674	0.911810	262.32
125	480.381234	-3562.703162	7982.991674	0.911810	277.68
126	3246.092211	1671.829431	7957.364370	0.908883	27.25
127	-3246.092211	1671.829431	7957.364370	0.908883	152.75
128	-3246.092211	-1671.829431	7957.364370	0.908883	207.25
129	3246.092211	-1671.829431	7957.364370	0.908883	332.75
130	2629.460071	2600.153114	7935.799867	0.906420	44.68
131	-2629.460071	2600.153114	7935.799867	0.906420	135.32
132	-2629.460071	-2600.153114	7935.799867	0.906420	224.68
133	2629.460071	-2600.153114	7935.799867	0.906420	315.32
134	0.000000	3741.019885	7915.588811	0.904112	90.00
135	0.000000	-3741.019885	7915.588811	0.904112	270.00
136	3843.583121	-0.000000	7866.298037	0.898482	0.00
137	-3843.583121	0.000000	7866.298037	0.898482	180.00
138	3832.085891	676.674094	7842.767745	0.895794	10.01
139	-3832.085891	676.674094	7842.767745	0.895794	169.99
140	-3832.085891	-676.674094	7842.767745	0.895794	190.01
141	3832.085891	-676.674094	7842.767745	0.895794	349.99
142	3190.726507	2300.640335	7821.642693	0.893381	35.79
143	-3190.726507	2300.640335	7821.642693	0.893381	144.21
144	-3190.726507	-2300.640335	7821.642693	0.893381	215.79
145	3190.726507	-2300.640335	7821.642693	0.893381	324.21
146	1479.047270	3656.405935	7816.322077	0.892774	67.98
147	-1479.047270	3656.405935	7816.322077	0.892774	112.02
148	-1479.047270	-3656.405935	7816.322077	0.892774	247.98
149	1479.047270	-3656.405935	7816.322077	0.892774	292.02
150	2016.517156	3427.259389	7799.956900	0.890904	59.53
151	-2016.517156	3427.259389	7799.956900	0.890904	120.47
152	-2016.517156	-3427.259389	7799.956900	0.890904	239.53
153	2016.517156	-3427.259389	7799.956900	0.890904	300.47
154	960.762468	3859.595092	7799.502370	0.890852	76.02
155	-960.762468	3859.595092	7799.502370	0.890852	103.98
156	-960.762468	-3859.595092	7799.502370	0.890852	256.02
157	960.762468	-3859.595092	7799.502370	0.890852	283.98
158	3798.203536	1341.382218	7773.423934	0.887874	19.45
159	-3798.203536	1341.382218	7773.423934	0.887874	160.55
160	-3798.203536	-1341.382218	7773.423934	0.887874	199.45
161	3798.203536	-1341.382218	7773.423934	0.887874	340.55
162	466.632231	4037.524102	7754.510268	0.885714	83.41
163	-466.632231	4037.524102	7754.510268	0.885714	96.59
164	-466.632231	-4037.524102	7754.510268	0.885714	263.41
165	466.632231	-4037.524102	7754.510268	0.885714	276.59
166	2566.562928	3172.446248	7745.974151	0.884739	51.03
167	-2566.562928	3172.446248	7745.974151	0.884739	128.97
168	-2566.562928	-3172.446248	7745.974151	0.884739	231.03
169	2566.562928	-3172.446248	7745.974151	0.884739	308.97
170	0.000000	4191.625558	7686.484970	0.877944	90.00
171	0.000000	-4191.625558	7686.484970	0.877944	270.00
172	3743.676746	1983.188119	7661.829110	0.875128	27.91
173	-3743.676746	1983.188119	7661.829110	0.875128	152.09
174	-3743.676746	-1983.188119	7661.829110	0.875128	207.91
175	3743.676746	-1983.188119	7661.829110	0.875128	332.09
176	3121.128714	2893.445443	7651.032938	0.873894	42.83
177	-3121.128714	2893.445443	7651.032938	0.873894	137.17
178	-3121.128714	-2893.445443	7651.032938	0.873894	222.83
179	3121.128714	-2893.445443	7651.032938	0.873894	317.17
180	4353.597256	336.333885	7588.467991	0.866748	4.42
181	-4353.597256	336.333885	7588.467991	0.866748	175.58
182	-4353.597256	-336.333885	7588.467991	0.866748	184.42
183	4353.597256	-336.333885	7588.467991	0.866748	355.58
184	1434.560185	4137.499116	7581.221152	0.865921	70.88
185	-1434.560185	4137.499116	7581.221152	0.865921	109.12
186	-1434.560185	-4137.499116	7581.221152	0.865921	250.88
187	1434.560185	-4137.499116	7581.221152	0.865921	289.12
188	1957.885739	3932.629782	7573.168586	0.865001	63.53
189	-1957.885739	3932.629782	7573.168586	0.865001	116.47
190	-1957.885739	-3932.629782	7573.168586	0.865001	243.53
