   85   -4422.96    2429.81    6665.06     1     0
   86   -4888.66    2114.95    6443.42     1     0
   87   -5322.20    1794.16    6192.32     1     0
   88   -5718.90    1472.70    5917.35     1     0
   89   -6075.97    1155.43    5624.69     1     0
   90   -6392.50     846.60    5320.60     1     0
   91   -6669.15     549.57    5010.98     1     0
   92   -6907.87     266.83    4701.04     1     0
   93     431.74   -4269.30    7174.70     1     0
   94     889.22   -4121.76    7218.72     1     0
   95    1369.82   -3950.78    7239.10     1     0
   96    1869.53   -3755.16    7231.41     1     0
   97    2382.87   -3534.47    7191.59     1     0
   98    2903.02   -3289.30    7116.36     1     0
   99    3422.06   -3021.36    7003.61     1     0
  100    3931.52   -2733.54    6852.77     1     0
  101    4422.96   -2429.81    6665.06     1     0
  102    4888.66   -2114.95    6443.42     1     0
  103    5322.20   -1794.16    6192.32     1     0
  104    5718.90   -1472.70    5917.35     1     0
  105    6075.97   -1155.43    5624.69     1     0
  106    6392.50    -846.60    5320.60     1     0
  107    6669.15    -549.57    5010.98     1     0
  108    6907.87    -266.83    4701.04     1     0
  109    -431.74   -4269.30    7174.70     1     0
  110    -889.22   -4121.76    7218.72     1     0
  111   -1369.82   -3950.78    7239.10     1     0
  112   -1869.53   -3755.16    7231.41     1     0
  113   -2382.87   -3534.47    7191.59     1     0
  114   -2903.02   -3289.30    7116.36     1     0
  115   -3422.06   -3021.36    7003.61     1     0
  116   -3931.52   -2733.54    6852.77     1     0
  117   -4422.96   -2429.81    6665.06     1     0
  118   -4888.66   -2114.95    6443.42     1     0
  119   -5322.20   -1794.16    6192.32     1     0
  120   -5718.90   -1472.70    5917.35     1     0
  121   -6075.97   -1155.43    5624.69     1     0
  122   -6392.50    -846.60    5320.60     1     0
  123   -6669.15    -549.57    5010.98     1     0
  124   -6907.87    -266.83    4701.04     1     0
  125    -266.83   -4701.04    6907.87     1     0
  126    -549.57   -5010.98    6669.15     1     0
  127    -846.60   -5320.60    6392.50     1     0
  128   -1155.43   -5624.69    6075.97     1     0
  129   -1472.70   -5917.35    5718.90     1     0
  130   -1794.16   -6192.32    5322.20     1     0
  131   -2114.95   -6443.42    4888.66     1     0
  132   -2429.81   -6665.06    4422.96     1     0
  133   -2733.54   -6852.77    3931.52     1     0
  134   -3021.36   -7003.61    3422.06     1     0
  135   -3289.30   -7116.36    2903.02     1     0
  136   -3534.47   -7191.59    2382.87     1     0
  137   -3755.16   -7231.41    1869.53     1     0
  138   -3950.78   -7239.10    1369.82     1     0
  139   -4121.76   -7218.72     889.22     1     0
  140   -4269.30   -7174.70     431.74     1     0
  141     266.83   -4701.04    6907.87     1     0
  142     549.57   -5010.98    6669.15     1     0
  143     846.60   -5320.60    6392.50     1     0
  144    1155.43   -5624.69    6075.97     1     0
  145    1472.70   -5917.35    5718.90     1     0
  146    1794.16   -6192.32    5322.20     1     0
  147    2114.95   -6443.42    4888.66     1     0
  148    2429.81   -6665.06    4422.96     1     0
  149    2733.54   -6852.77    3931.52     1     0
  150    3021.36   -7003.61    3422.06     1     0
  151    3289.30   -7116.36    2903.02     1     0
  152    3534.47   -7191.59    2382.87     1     0
  153    3755.16   -7231.41    1869.53     1     0
  154    3950.78   -7239.10    1369.82     1     0
  155    4121.76   -7218.72     889.22     1     0
  156    4269.30   -7174.70     431.74     1     0
  157    4002.47    7339.61       0.00     1     0
  158    3572.20    7558.37       0.00     1     0
  159    3104.19    7762.32       0.00     1     0
  160    2599.72    7945.50       0.00     1     0
  161    2061.78    8101.77       0.00     1     0
  162    1495.14    8225.22       0.00     1     0
  163     906.41    8310.72       0.00     1     0
  164     303.73    8354.48       0.00     1     0
  165    -303.73    8354.48       0.00     1     0
  166    -906.41    8310.72       0.00     1     0
  167   -1495.14    8225.22       0.00     1     0
  168   -2061.78    8101.77       0.00     1     0
  169   -2599.72    7945.50       0.00     1     0
  170   -3104.19    7762.32       0.00     1     0
  171   -3572.20    7558.37       0.00     1     0
  172   -4002.47    7339.61       0.00     1     0
  173    4701.04    6907.87     266.83     1     0
  174    5010.98    6669.15     549.57     1     0
  175    5320.60    6392.50     846.60     1     0
  176    5624.69    6075.97    1155.43     1     0
  177    5917.35    5718.90    1472.70     1     0
  178    6192.32    5322.20    1794.16     1     0
  179    6443.42    4888.66    2114.95     1     0
  180    6665.06    4422.96    2429.81     1     0
  181    6852.77    3931.52    2733.54     1     0
  182    7003.61    3422.06    3021.36     1     0
  183    7116.36    2903.02    3289.30     1     0
  184    7191.59    2382.87    3534.47     1     0
  185    7231.41    1869.53    3755.16     1     0
  186    7239.10    1369.82    3950.78     1     0
  187    7218.72     889.22    4121.76     1     0
  188    7174.70     431.74    4269.30     1     0
  189    4269.30    7174.70    -431.74     1     0
  190    4121.76    7218.72    -889.22     1     0
  191    3950.78    7239.10   -1369.82     1     0
  192    3755.16    7231.41   -1869.53     1     0
  193    3534.47    7191.59   -2382.87     1     0
  194    3289.30    7116.36   -2903.02     1     0
  195    3021.36    7003.61   -3422.06     1     0
  196    2733.54    6852.77   -3931.52     1     0
  197    2429.81    6665.06   -4422.96     1     0
  198    2114.95    6443.42   -4888.66     1     0
  199    1794.16    6192.32   -5322.20     1     0
  200    1472.70    5917.35   -5718.90     1     0
  201    1155.43    5624.69   -6075.97     1     0
  202     846.60    5320.60   -6392.50     1     0
  203     549.57    5010.98   -6669.15     1     0
  204     266.83    4701.04   -6907.87     1     0
  205    4701.04    6907.87    -266.83     1     0
  206    5010.98    6669.15    -549.57     1     0
  207    5320.60    6392.50    -846.60     1     0
  208    5624.69    6075.97   -1155.43     1     0
  209    5917.35    5718.90   -1472.70     1     0
  210    6192.32    5322.20   -1794.16     1     0
  211    6443.42    4888.66   -2114.95     1     0
  212    6665.06    4422.96   -2429.81     1     0
  213    6852.77    3931.52   -2733.54     1     0
  214    7003.61    3422.06   -3021.36     1     0
  215    7116.36    2903.02   -3289.30     1     0
  216    7191.59    2382.87   -3534.47     1     0
  217    7231.41    1869.53   -3755.16     1     0
  218    7239.10    1369.82   -3950.78     1     0
  219    7218.72     889.22   -4121.76     1     0
  220    7174.70     431.74   -4269.30     1     0
  221   -4701.04    6907.87     266.83     1     0
  222   -5010.98    6669.15     549.57     1     0
  223   -5320.60    6392.50     846.60     1     0
  224   -5624.69    6075.97    1155.43     1     0
  225   -5917.35    5718.90    1472.70     1     0
  226   -6192.32    5322.20    1794.16     1     0
  227   -6443.42    4888.66    2114.95     1     0
  228   -6665.06    4422.96    2429.81     1     0
  229   -6852.77    3931.52    2733.54     1     0
  230   -7003.61    3422.06    3021.36     1     0
  231   -7116.36    2903.02    3289.30     1     0
  232   -7191.59    2382.87    3534.47     1     0
  233   -7231.41    1869.53    3755.16     1     0
  234   -7239.10    1369.82    3950.78     1     0
  235   -7218.72     889.22    4121.76     1     0
  236   -7174.70     431.74    4269.30     1     0
  237   -4269.30    7174.70    -431.74     1     0
  238   -4121.76    7218.72    -889.22     1     0
  239   -3950.78    7239.10   -1369.82     1     0
  240   -3755.16    7231.41   -1869.53     1     0
  241   -3534.47    7191.59   -2382.87     1     0
  242   -3289.30    7116.36   -2903.02     1     0
  243   -3021.36    7003.61   -3422.06     1     0
  244   -2733.54    6852.77   -3931.52     1     0
  245   -2429.81    6665.06   -4422.96     1     0
  246   -2114.95    6443.42   -4888.66     1     0
  247   -1794.16    6192.32   -5322.20     1     0
  248   -1472.70    5917.35   -5718.90     1     0
  249   -1155.43    5624.69   -6075.97     1     0
  250    -846.60    5320.60   -6392.50     1     0
  251    -549.57    5010.98   -6669.15     1     0
  252    -266.83    4701.04   -6907.87     1     0
  253   -4701.04    6907.87    -266.83     1     0
  254   -5010.98    6669.15    -549.57     1     0
  255   -5320.60    6392.50    -846.60     1     0
  256   -5624.69    6075.97   -1155.43     1     0
  257   -5917.35    5718.90   -1472.70     1     0
  258   -6192.32    5322.20   -1794.16     1     0
  259   -6443.42    4888.66   -2114.95     1     0
  260   -6665.06    4422.96   -2429.81     1     0
  261   -6852.77    3931.52   -2733.54     1     0
  262   -7003.61    3422.06   -3021.36     1     0
  263   -7116.36    2903.02   -3289.30     1     0
  264   -7191.59    2382.87   -3534.47     1     0
  265   -7231.41    1869.53   -3755.16     1     0
  266   -7239.10    1369.82   -3950.78     1     0
  267   -7218.72     889.22   -4121.76     1     0
  268   -7174.70     431.74   -4269.30     1     0
  269    7174.70    -431.74    4269.30     1     0
  270    7218.72    -889.22    4121.76     1     0
  271    7239.10   -1369.82    3950.78     1     0
  272    7231.41   -1869.53    3755.16     1     0
  273    7191.59   -2382.87    3534.47     1     0
  274    7116.36   -2903.02    3289.30     1     0
  275    7003.61   -3422.06    3021.36     1     0
  276    6852.77   -3931.52    2733.54     1     0
  277    6665.06   -4422.96    2429.81     1     0
  278    6443.42   -4888.66    2114.95     1     0
  279    6192.32   -5322.20    1794.16     1     0
  280    5917.35   -5718.90    1472.70     1     0
  281    5624.69   -6075.97    1155.43     1     0
  282    5320.60   -6392.50     846.60     1     0
  283    5010.98   -6669.15     549.57     1     0
  284    4701.04   -6907.87     266.83     1     0
  285    7339.61       0.00    4002.47     1     0
  286    7558.37       0.00    3572.20     1     0
  287    7762.32       0.00    3104.19     1     0
  288    7945.50       0.00    2599.72     1     0
  289    8101.77       0.00    2061.78     1     0
  290    8225.22       0.00    1495.14     1     0
  291    8310.72       0.00     906.41     1     0
  292    8354.48       0.00     303.73     1     0
  293    8354.48       0.00    -303.73     1     0
  294    8310.72       0.00    -906.41     1     0
  295    8225.22       0.00   -1495.14     1     0
  296    8101.77       0.00   -2061.78     1     0
  297    7945.50       0.00   -2599.72     1     0
  298    7762.32       0.00   -3104.19     1     0
  299    7558.37       0.00   -3572.20     1     0
  300    7339.61       0.00   -4002.47     1     0
  301   -7174.70    -431.74    4269.30     1     0
  302   -7218.72    -889.22    4121.76     1     0
  303   -7239.10   -1369.82    3950.78     1     0
  304   -7231.41   -1869.53    3755.16     1     0
  305   -7191.59   -2382.87    3534.47     1     0
  306   -7116.36   -2903.02    3289.30     1     0
  307   -7003.61   -3422.06    3021.36     1     0
  308   -6852.77   -3931.52    2733.54     1     0
  309   -6665.06   -4422.96    2429.81     1     0
  310   -6443.42   -4888.66    2114.95     1     0
  311   -6192.32   -5322.20    1794.16     1     0
  312   -5917.35   -5718.90    1472.70     1     0
  313   -5624.69   -6075.97    1155.43     1     0
  314   -5320.60   -6392.50     846.60     1     0
  315   -5010.98   -6669.15     549.57     1     0
  316   -4701.04   -6907.87     266.83     1     0
  317   -7339.61       0.00    4002.47     1     0
  318   -7558.37       0.00    3572.20     1     0
  319   -7762.32       0.00    3104.19     1     0
  320   -7945.50       0.00    2599.72     1     0
  321   -8101.77       0.00    2061.78     1     0
  322   -8225.22       0.00    1495.14     1     0
  323   -8310.72       0.00     906.41     1     0
  324   -8354.48       0.00     303.73     1     0
  325   -8354.48       0.00    -303.73     1     0
  326   -8310.72       0.00    -906.41     1     0
  327   -8225.22       0.00   -1495.14     1     0
  328   -8101.77       0.00   -2061.78     1     0
  329   -7945.50       0.00   -2599.72     1     0
  330   -7762.32       0.00   -3104.19     1     0
  331   -7558.37       0.00   -3572.20     1     0
  332   -7339.61       0.00   -4002.47     1     0
  333      -0.00   -4002.47   -7339.61     1     0
  334      -0.00   -3572.20   -7558.37     1     0
  335      -0.00   -3104.19   -7762.32     1     0
  336      -0.00   -2599.72   -7945.50     1     0
  337      -0.00   -2061.78   -8101.77     1     0
  338      -0.00   -1495.14   -8225.22     1     0
  339      -0.00    -906.41   -8310.72     1     0
  340      -0.00    -303.73   -8354.48     1     0
  341      -0.00     303.73   -8354.48     1     0
  342      -0.00     906.41   -8310.72     1     0
  343      -0.00    1495.14   -8225.22     1     0
  344      -0.00    2061.78   -8101.77     1     0
  345      -0.00    2599.72   -7945.50     1     0
  346      -0.00    3104.19   -7762.32     1     0
  347      -0.00    3572.20   -7558.37     1     0
  348      -0.00    4002.47   -7339.61     1     0
  349    -266.83   -4701.04   -6907.87     1     0
  350    -549.57   -5010.98   -6669.15     1     0
  351    -846.60   -5320.60   -6392.50     1     0
  352   -1155.43   -5624.69   -6075.97     1     0
  353   -1472.70   -5917.35   -5718.90     1     0
  354   -1794.16   -6192.32   -5322.20     1     0
  355   -2114.95   -6443.42   -4888.66     1     0
  356   -2429.81   -6665.06   -4422.96     1     0
  357   -2733.54   -6852.77   -3931.52     1     0
  358   -3021.36   -7003.61   -3422.06     1     0
  359   -3289.30   -7116.36   -2903.02     1     0
  360   -3534.47   -7191.59   -2382.87     1     0
  361   -3755.16   -7231.41   -1869.53     1     0
  362   -3950.78   -7239.10   -1369.82     1     0
  363   -4121.76   -7218.72    -889.22     1     0
  364   -4269.30   -7174.70    -431.74     1     0
  365     266.83   -4701.04   -6907.87     1     0
  366     549.57   -5010.98   -6669.15     1     0
  367     846.60   -5320.60   -6392.50     1     0
  368    1155.43   -5624.69   -6075.97     1     0
  369    1472.70   -5917.35   -5718.90     1     0
  370    1794.16   -6192.32   -5322.20     1     0
  371    2114.95   -6443.42   -4888.66     1     0
  372    2429.81   -6665.06   -4422.96     1     0
  373    2733.54   -6852.77   -3931.52     1     0
  374    3021.36   -7003.61   -3422.06     1     0
  375    3289.30   -7116.36   -2903.02     1     0
  376    3534.47   -7191.59   -2382.87     1     0
  377    3755.16   -7231.41   -1869.53     1     0
  378    3950.78   -7239.10   -1369.82     1     0
  379    4121.76   -7218.72    -889.22     1     0
  380    4269.30   -7174.70    -431.74     1     0
  381    -431.74   -4269.30   -7174.70     1     0
  382    -889.22   -4121.76   -7218.72     1     0
  383   -1369.82   -3950.78   -7239.10     1     0
  384   -1869.53   -3755.16   -7231.41     1     0
  385   -2382.87   -3534.47   -7191.59     1     0
  386   -2903.02   -3289.30   -7116.36     1     0
  387   -3422.06   -3021.36   -7003.61     1     0
  388   -3931.52   -2733.54   -6852.77     1     0
  389   -4422.96   -2429.81   -6665.06     1     0
  390   -4888.66   -2114.95   -6443.42     1     0
  391   -5322.20   -1794.16   -6192.32     1     0
  392   -5718.90   -1472.70   -5917.35     1     0
  393   -6075.97   -1155.43   -5624.69     1     0
  394   -6392.50    -846.60   -5320.60     1     0
  395   -6669.15    -549.57   -5010.98     1     0
  396   -6907.87    -266.83   -4701.04     1     0
  397     431.74   -4269.30   -7174.70     1     0
  398     889.22   -4121.76   -7218.72     1     0
  399    1369.82   -3950.78   -7239.10     1     0
  400    1869.53   -3755.16   -7231.41     1     0
  401    2382.87   -3534.47   -7191.59     1     0
  402    2903.02   -3289.30   -7116.36     1     0
  403    3422.06   -3021.36   -7003.61     1     0
  404    3931.52   -2733.54   -6852.77     1     0
  405    4422.96   -2429.81   -6665.06     1     0
  406    4888.66   -2114.95   -6443.42     1     0
  407    5322.20   -1794.16   -6192.32     1     0
  408    5718.90   -1472.70   -5917.35     1     0
  409    6075.97   -1155.43   -5624.69     1     0
  410    6392.50    -846.60   -5320.60     1     0
  411    6669.15    -549.57   -5010.98     1     0
  412    6907.87    -266.83   -4701.04     1     0
  413    -431.74    4269.30   -7174.70     1     0
  414    -889.22    4121.76   -7218.72     1     0
  415   -1369.82    3950.78   -7239.10     1     0
  416   -1869.53    3755.16   -7231.41     1     0
  417   -2382.87    3534.47   -7191.59     1     0
  418   -2903.02    3289.30   -7116.36     1     0
  419   -3422.06    3021.36   -7003.61     1     0
  420   -3931.52    2733.54   -6852.77     1     0
  421   -4422.96    2429.81   -6665.06     1     0
  422   -4888.66    2114.95   -6443.42     1     0
  423   -5322.20    1794.16   -6192.32     1     0
  424   -5718.90    1472.70   -5917.35     1     0
  425   -6075.97    1155.43   -5624.69     1     0
  426   -6392.50     846.60   -5320.60     1     0
  427   -6669.15     549.57   -5010.98     1     0
  428   -6907.87     266.83   -4701.04     1     0
  429     431.74    4269.30   -7174.70     1     0
  430     889.22    4121.76   -7218.72     1     0
  431    1369.82    3950.78   -7239.10     1     0
  432    1869.53    3755.16   -7231.41     1     0
  433    2382.87    3534.47   -7191.59     1     0
  434    2903.02    3289.30   -7116.36     1     0
  435    3422.06    3021.36   -7003.61     1     0
  436    3931.52    2733.54   -6852.77     1     0
  437    4422.96    2429.81   -6665.06     1     0
  438    4888.66    2114.95   -6443.42     1     0
  439    5322.20    1794.16   -6192.32     1     0
  440    5718.90    1472.70   -5917.35     1     0
  441    6075.97    1155.43   -5624.69     1     0
  442    6392.50     846.60   -5320.60     1     0
  443    6669.15     549.57   -5010.98     1     0
  444    6907.87     266.83   -4701.04     1     0
  445   -4002.47   -7339.61      -0.00     1     0
  446   -3572.20   -7558.37      -0.00     1     0
  447   -3104.19   -7762.32      -0.00     1     0
  448   -2599.72   -7945.50      -0.00     1     0
  449   -2061.78   -8101.77      -0.00     1     0
  450   -1495.14   -8225.22      -0.00     1     0
  451    -906.41   -8310.72      -0.00     1     0
  452    -303.73   -8354.48      -0.00     1     0
  453     303.73   -8354.48      -0.00     1     0
  454     906.41   -8310.72      -0.00     1     0
  455    1495.14   -8225.22      -0.00     1     0
  456    2061.78   -8101.77      -0.00     1     0
  457    2599.72   -7945.50      -0.00     1     0
  458    3104.19   -7762.32      -0.00     1     0
  459    3572.20   -7558.37      -0.00     1     0
  460    4002.47   -7339.61      -0.00     1     0
  461   -4701.04   -6907.87    -266.83     1     0
  462   -5010.98   -6669.15    -549.57     1     0
  463   -5320.60   -6392.50    -846.60     1     0
  464   -5624.69   -6075.97   -1155.43     1     0
  465   -5917.35   -5718.90   -1472.70     1     0
  466   -6192.32   -5322.20   -1794.16     1     0
  467   -6443.42   -4888.66   -2114.95     1     0
  468   -6665.06   -4422.96   -2429.81     1     0
  469   -6852.77   -3931.52   -2733.54     1     0
  470   -7003.61   -3422.06   -3021.36     1     0
  471   -7116.36   -2903.02   -3289.30     1     0
  472   -7191.59   -2382.87   -3534.47     1     0
  473   -7231.41   -1869.53   -3755.16     1     0
  474   -7239.10   -1369.82   -3950.78     1     0
  475   -7218.72    -889.22   -4121.76     1     0
  476   -7174.70    -431.74   -4269.30     1     0
  477    4701.04   -6907.87    -266.83     1     0
  478    5010.98   -6669.15    -549.57     1     0
  479    5320.60   -6392.50    -846.60     1     0
  480    5624.69   -6075.97   -1155.43     1     0
  481    5917.35   -5718.90   -1472.70     1     0
  482    6192.32   -5322.20   -1794.16     1     0
  483    6443.42   -4888.66   -2114.95     1     0
  484    6665.06   -4422.96   -2429.81     1     0
  485    6852.77   -3931.52   -2733.54     1     0
  486    7003.61   -3422.06   -3021.36     1     0
  487    7116.36   -2903.02   -3289.30     1     0
  488    7191.59   -2382.87   -3534.47     1     0
  489    7231.41   -1869.53   -3755.16     1     0
  490    7239.10   -1369.82   -3950.78     1     0
  491    7218.72    -889.22   -4121.76     1     0
  492    7174.70    -431.74   -4269.30     1     0
  493    -445.57    3855.32    7404.56     1     0
  494    -917.41    3685.42    7447.53     1     0
  495    -458.70    3401.93    7622.74     1     0
  496   -1412.30    3491.40    7463.59     1     0
  497    -943.82    3208.23    7661.99     1     0
  498    -470.77    2909.50    7823.22     1     0
  499   -1925.52    3272.59    7447.96     1     0
  500   -1451.51    2990.27    7670.79     1     0
  501    -967.67    2691.24    7855.60     1     0
  502    -481.38    2380.07    7999.57     1     0
  503   -2450.74    3029.28    7396.41     1     0
  504   -1976.22    2748.09    7644.09     1     0
  505   -1486.14    2449.29    7853.79     1     0
  506    -988.11    2137.40    8021.52     1     0
  507    -490.15    1817.57    8145.29     1     0
  508   -2980.28    2762.87    7305.76     1     0
  509   -2510.80    2482.81    7577.67     1     0
  510   -2019.80    2184.54    7812.67     1     0
  511   -1514.85    1872.46    8005.54     1     0
  512   -1004.32    1551.76    8153.10     1     0
  513    -496.71    1227.94    8254.39     1     0
  514   -3505.47    2476.00    7174.31     1     0
  515   -3046.74    2196.82    7468.67     1     0
  516   -2560.69    1899.11    7728.25     1     0
  517   -2054.45    1587.15    7946.68     1     0
  518   -1536.41    1266.07    8119.49     1     0
  519   -1015.58     941.49    8244.50     1     0
  520    -500.78     619.00    8322.00     1     0
  521   -4017.28    2172.46    7002.25     1     0
  522   -3574.73    1893.69    7316.07     1     0
  523   -3099.60    1596.38    7598.26     1     0
  524   -2598.21    1284.62    7841.47     1     0
  525   -2078.56     963.47    8039.96     1     0
  526   -1549.80     638.55    8190.24     1     0
  527   -1021.35     315.62    8291.37     1     0
  528    -502.16       0.00    8344.90     1     0
  529   -4507.03    1857.00    6791.75     1     0
  530   -4085.41    1578.08    7121.01     1     0
  531   -3626.80    1280.85    7422.62     1     0
  532   -3136.42     969.21    7688.51     1     0
  533   -2621.52     648.08    7911.84     1     0
  534   -2090.94     323.07    8087.84     1     0
  535   -1554.34      -0.00    8214.23     1     0
  536   -1021.35    -315.62    8291.37     1     0
  537    -500.78    -619.00    8322.00     1     0
  538   -4967.13    1534.93    6546.85     1     0
  539   -4570.10    1255.32    6886.79     1     0
  540   -4132.80     957.83    7203.62     1     0
  541   -3659.15     646.14    7488.84     1     0
  542   -3155.32     325.02    7734.85     1     0
  543   -2629.43       0.00    7935.72     1     0
  544   -2090.94    -323.07    8087.84     1     0
  545   -1549.80    -638.55    8190.24     1     0
  546   -1015.58    -941.49    8244.50     1     0
  547    -496.71   -1227.94    8254.39     1     0
  548   -5391.63    1211.71    6273.10     1     0
  549   -5021.60     931.06    6618.63     1     0
  550   -4609.24     633.04    6945.77     1     0
  551   -4157.13     321.16    7246.02     1     0
  552   -3670.13      -0.00    7511.31     1     0
  553   -3155.32    -325.02    7734.85     1     0
  554   -2621.52    -648.08    7911.84     1     0
  555   -2078.56    -963.47    8039.96     1     0
  556   -1536.41   -1266.07    8119.49     1     0
  557   -1004.32   -1551.76    8153.10     1     0
  558    -490.15   -1817.57    8145.29     1     0
  559   -5776.55     892.53    5977.00     1     0
  560   -5434.61     610.69    6323.11     1     0
  561   -5049.51     312.08    6655.42     1     0
  562   -4622.51       0.00    6965.77     1     0
  563   -4157.13    -321.16    7246.02     1     0
  564   -3659.15    -646.14    7488.84     1     0
  565   -3136.42    -969.21    7688.51     1     0
  566   -2598.21   -1284.62    7841.47     1     0
  567   -2054.45   -1587.15    7946.68     1     0
  568   -1514.85   -1872.46    8005.54     1     0
  569    -988.11   -2137.40    8021.52     1     0
  570    -481.38   -2380.07    7999.57     1     0
  571   -6119.97     581.90    5665.42     1     0
  572   -5806.03     299.03    6007.51     1     0
  573   -5449.17       0.00    6340.04     1     0
  574   -5049.51    -312.08    6655.42     1     0
  575   -4609.24    -633.04    6945.77     1     0
  576   -4132.80    -957.83    7203.62     1     0
  577   -3626.80   -1280.85    7422.62     1     0
  578   -3099.60   -1596.38    7598.26     1     0
  579   -2560.69   -1899.11    7728.25     1     0
  580   -2019.80   -2184.54    7812.67     1     0
  581   -1486.14   -2449.29    7853.79     1     0
  582    -967.67   -2691.24    7855.60     1     0
  583    -470.77   -2909.50    7823.22     1     0
  584   -6421.84     283.49    5345.02     1     0
  585   -6134.85       0.00    5679.19     1     0
  586   -5806.03    -299.03    6007.51     1     0
  587   -5434.61    -610.69    6323.11     1     0
  588   -5021.60    -931.06    6618.63     1     0
  589   -4570.10   -1255.32    6886.79     1     0
  590   -4085.41   -1578.08    7121.01     1     0
  591   -3574.73   -1893.69    7316.07     1     0
  592   -3046.74   -2196.82    7468.67     1     0
  593   -2510.80   -2482.81    7577.67     1     0
  594   -1976.22   -2748.09    7644.09     1     0
  595   -1451.51   -2990.27    7670.79     1     0
  596    -943.82   -3208.23    7661.99     1     0
  597    -458.70   -3401.93    7622.74     1     0
  598   -6683.61       0.00    5021.85     1     0
  599   -6421.84    -283.49    5345.02     1     0
  600   -6119.97    -581.90    5665.42     1     0
  601   -5776.55    -892.53    5977.00     1     0
  602   -5391.63   -1211.71    6273.10     1     0
  603   -4967.13   -1534.93    6546.85     1     0
  604   -4507.03   -1857.00    6791.75     1     0
  605   -4017.28   -2172.46    7002.25     1     0
  606   -3505.47   -2476.00    7174.31     1     0
  607   -2980.28   -2762.87    7305.76     1     0
  608   -2450.74   -3029.28    7396.41     1     0
  609   -1925.52   -3272.59    7447.96     1     0
  610   -1412.30   -3491.40    7463.59     1     0
